,fieldID,ID,Coord,ESCA,BlackLeaf,Humidity
119,Field7 - white_grape,000077,"(51.03983703730213, 0.797663491181835)",0.28,1.0,0.08
120,Field7 - white_grape,000078,"(51.03970436018272, 0.7975084933520981)",0.63,0.21,0.4
121,Field7 - white_grape,000079,"(51.03957168306331, 0.797353495522361)",0.35,0.35,0.57
122,Field7 - white_grape,00007A,"(51.0394390059439, 0.797198497692624)",0.82,0.62,0.27
123,Field7 - white_grape,00007B,"(51.03930632882449, 0.797043499862887)",0.85,0.01,0.77
124,Field7 - white_grape,00007C,"(51.03917365170508, 0.79688850203315)",0.88,0.97,0.22
125,Field7 - white_grape,00007D,"(51.04034542506944, 0.7985711574499326)",0.55,0.62,0.04
126,Field7 - white_grape,00007E,"(51.04021274795003, 0.7984161596201955)",0.7,0.36,0.97
127,Field7 - white_grape,00007F,"(51.04008007083062, 0.7982611617904586)",0.74,0.17,0.45
128,Field7 - white_grape,000080,"(51.03994739371121, 0.7981061639607215)",0.12,0.22,0.29
129,Field7 - white_grape,000081,"(51.0398147165918, 0.7979511661309846)",0.2,0.9,0.6
130,Field7 - white_grape,000082,"(51.03968203947239, 0.7977961683012476)",0.82,0.7,0.07
131,Field7 - white_grape,000083,"(51.03954936235298, 0.7976411704715106)",0.79,0.61,0.46
132,Field7 - white_grape,000084,"(51.03941668523357, 0.7974861726417736)",0.89,0.44,0.88
133,Field7 - white_grape,000085,"(51.03928400811416, 0.7973311748120365)",0.15,0.84,0.46
134,Field7 - white_grape,000086,"(51.03915133099475, 0.7971761769822996)",0.44,0.32,0.6
135,Field7 - white_grape,000087,"(51.03901865387534, 0.7970211791525625)",0.38,0.55,0.17
136,Field7 - white_grape,000088,"(51.0401904272397, 0.7987038345693405)",0.45,0.33,0.84
137,Field7 - white_grape,000089,"(51.04005775012029, 0.7985488367396034)",0.73,1.0,0.2
138,Field7 - white_grape,00008A,"(51.03992507300088, 0.7983938389098665)",0.9,0.99,0.46
139,Field7 - white_grape,00008B,"(51.03979239588147, 0.7982388410801294)",0.61,0.36,0.33
140,Field7 - white_grape,00008C,"(51.03965971876206, 0.7980838432503925)",0.34,0.75,0.69
141,Field7 - white_grape,00008D,"(51.03952704164265, 0.7979288454206555)",0.03,0.69,0.61
142,Field7 - white_grape,00008E,"(51.03939436452324, 0.7977738475909185)",0.04,0.26,0.72
143,Field7 - white_grape,00008F,"(51.03926168740383, 0.7976188497611815)",0.26,0.12,0.7
144,Field7 - white_grape,000090,"(51.03912901028442, 0.7974638519314444)",0.64,0.67,0.87
145,Field7 - white_grape,000091,"(51.03899633316501, 0.7973088541017075)",0.3,0.66,0.1
146,Field7 - white_grape,000092,"(51.0388636560456, 0.7971538562719704)",0.33,0.91,0.31
147,Field7 - white_grape,000093,"(51.04003542940997, 0.7988365116887484)",0.61,0.7,0.13
148,Field7 - white_grape,000094,"(51.03990275229056, 0.7986815138590113)",0.69,0.14,0.11
149,Field7 - white_grape,000095,"(51.03977007517115, 0.7985265160292744)",0.91,0.92,0.47
150,Field7 - white_grape,000096,"(51.03963739805174, 0.7983715181995373)",0.12,0.69,0.7
151,Field7 - white_grape,000097,"(51.03950472093233, 0.7982165203698004)",0.23,0.45,0.32
152,Field7 - white_grape,000098,"(51.03937204381292, 0.7980615225400634)",0.4,0.11,0.54
153,Field7 - white_grape,000099,"(51.03923936669351, 0.7979065247103264)",0.7,0.11,0.39
154,Field7 - white_grape,00009A,"(51.0391066895741, 0.7977515268805894)",0.75,0.7,0.11
155,Field7 - white_grape,00009B,"(51.03897401245469, 0.7975965290508523)",0.36,0.4,0.53
156,Field7 - white_grape,00009C,"(51.03884133533528, 0.7974415312211154)",0.74,0.39,0.15
157,Field7 - white_grape,00009D,"(51.03988043158023, 0.7989691888081609)",0.34,0.99,0.31
158,Field7 - white_grape,00009E,"(51.03974775446082, 0.7988141909784239)",0.3,0.0,0.17
159,Field7 - white_grape,00009F,"(51.03961507734141, 0.7986591931486869)",0.36,0.45,0.42
160,Field7 - white_grape,0000A0,"(51.039482400222, 0.7985041953189499)",0.54,0.82,0.08
161,Field7 - white_grape,0000A1,"(51.03934972310259, 0.798349197489213)",0.55,0.64,0.46
162,Field7 - white_grape,0000A2,"(51.03921704598318, 0.7981941996594759)",0.27,0.62,0.46
163,Field7 - white_grape,0000A3,"(51.03908436886377, 0.798039201829739)",0.29,0.47,0.03
164,Field7 - white_grape,0000A4,"(51.03895169174436, 0.7978842040000019)",0.61,0.23,0.53
165,Field7 - white_grape,0000A5,"(51.03881901462495, 0.7977292061702649)",0.15,0.41,0.46
166,Field7 - white_grape,0000A6,"(51.0398581108699, 0.7992568637573058)",0.12,0.85,0.51
167,Field7 - white_grape,0000A7,"(51.03972543375049, 0.7991018659275688)",0.88,0.53,0.48
168,Field7 - white_grape,0000A8,"(51.03959275663108, 0.7989468680978318)",0.79,0.92,0.15
169,Field7 - white_grape,0000A9,"(51.03946007951167, 0.7987918702680948)",0.21,0.33,0.01
170,Field7 - white_grape,0000AA,"(51.03932740239226, 0.7986368724383578)",0.83,0.58,0.87
171,Field7 - white_grape,0000AB,"(51.03919472527285, 0.7984818746086209)",0.45,0.82,0.3
172,Field7 - white_grape,0000AC,"(51.03906204815344, 0.7983268767788838)",0.04,0.68,0.99
173,Field7 - white_grape,0000AD,"(51.03892937103403, 0.7981718789491469)",0.65,0.26,0.34
174,Field7 - white_grape,0000AE,"(51.03970311304016, 0.7993895408767183)",0.57,0.37,0.0
175,Field7 - white_grape,0000AF,"(51.03957043592075, 0.7992345430469814)",0.7,0.28,0.59
176,Field7 - white_grape,0000B0,"(51.03943775880134, 0.7990795452172443)",0.8,0.32,0.04
177,Field7 - white_grape,0000B1,"(51.03930508168193, 0.7989245473875074)",0.61,0.21,0.59
178,Field7 - white_grape,0000B2,"(51.03954811521043, 0.7995222179961262)",0.37,0.19,0.22
0,Field8 - white_grape,000000,"(51.047018146700495, 0.8000892688304203)",0.8,0.0,0.13
1,Field8 - white_grape,000001,"(51.04688193663064, 0.7999301436903096)",0.55,0.57,0.11
2,Field8 - white_grape,000002,"(51.046995231630234, 0.8003846040403884)",0.39,0.47,0.83
3,Field8 - white_grape,000003,"(51.04685902156038, 0.8002254789002777)",0.97,0.37,0.64
4,Field8 - white_grape,000004,"(51.046722811490525, 0.800066353760167)",0.05,0.62,0.21
5,Field8 - white_grape,000005,"(51.04710852662982, 0.8008390643904625)",0.4,0.26,0.14
6,Field8 - white_grape,000006,"(51.04697231655997, 0.8006799392503519)",0.54,0.4,0.91
7,Field8 - white_grape,000007,"(51.04683610649012, 0.8005208141102411)",0.77,0.85,0.86
8,Field8 - white_grape,000008,"(51.046699896420265, 0.8003616889701305)",0.83,0.15,0.57
9,Field8 - white_grape,000009,"(51.04656368635041, 0.8002025638300198)",0.42,0.56,0.37
10,Field8 - white_grape,00000A,"(51.04708561155957, 0.8011343996004259)",0.37,0.03,0.87
11,Field8 - white_grape,00000B,"(51.04694940148971, 0.8009752744603152)",0.17,0.51,0.11
12,Field8 - white_grape,00000C,"(51.046813191419865, 0.8008161493202046)",0.1,0.43,0.85
13,Field8 - white_grape,00000D,"(51.04667698135001, 0.8006570241800939)",0.29,0.29,0.09
14,Field8 - white_grape,00000E,"(51.046540771280156, 0.8004978990399833)",0.05,0.75,0.24
15,Field8 - white_grape,00000F,"(51.0464045612103, 0.8003387738998725)",0.37,0.97,1.0
16,Field8 - white_grape,000010,"(51.04719890655917, 0.8015888599505)",0.72,0.28,0.0
17,Field8 - white_grape,000011,"(51.04706269648931, 0.8014297348103894)",0.16,0.53,0.07
18,Field8 - white_grape,000012,"(51.04692648641946, 0.8012706096702786)",0.63,0.7,0.02
19,Field8 - white_grape,000013,"(51.046790276349604, 0.801111484530168)",0.78,0.29,0.37
20,Field8 - white_grape,000014,"(51.04665406627976, 0.8009523593900574)",0.9,0.33,0.91
21,Field8 - white_grape,000015,"(51.0465178562099, 0.8007932342499466)",0.03,0.07,0.1
22,Field8 - white_grape,000016,"(51.04638164614005, 0.800634109109836)",0.91,0.65,0.0
23,Field8 - white_grape,000017,"(51.04717599148891, 0.8018841951604634)",0.65,0.62,0.5
24,Field8 - white_grape,000018,"(51.04703978141906, 0.8017250700203528)",0.34,0.41,0.95
25,Field8 - white_grape,000019,"(51.046903571349205, 0.8015659448802421)",0.32,0.64,0.77
26,Field8 - white_grape,00001A,"(51.04676736127935, 0.8014068197401314)",0.04,0.32,0.49
27,Field8 - white_grape,00001B,"(51.046631151209496, 0.8012476946000208)",0.51,0.64,0.67
28,Field8 - white_grape,00001C,"(51.04649494113965, 0.8010885694599101)",0.65,0.77,0.17
29,Field8 - white_grape,00001D,"(51.046358731069795, 0.8009294443197994)",0.35,0.57,0.11
30,Field8 - white_grape,00001E,"(51.04622252099994, 0.8007703191796888)",0.06,0.55,0.86
31,Field8 - white_grape,00001F,"(51.04728928648851, 0.8023386555105375)",0.85,0.98,0.64
32,Field8 - white_grape,000020,"(51.04715307641865, 0.8021795303704269)",0.24,0.17,0.57
33,Field8 - white_grape,000021,"(51.0470168663488, 0.8020204052303161)",0.28,0.51,0.14
34,Field8 - white_grape,000022,"(51.046880656278944, 0.8018612800902055)",0.92,0.92,0.84
35,Field8 - white_grape,000023,"(51.04674444620909, 0.8017021549500949)",0.32,0.4,0.32
36,Field8 - white_grape,000024,"(51.046608236139235, 0.8015430298099842)",0.71,0.28,0.07
37,Field8 - white_grape,000025,"(51.04647202606938, 0.8013839046698735)",0.0,0.21,0.58
38,Field8 - white_grape,000026,"(51.046335815999534, 0.8012247795297629)",0.17,0.3,0.98
39,Field8 - white_grape,000027,"(51.04619960592968, 0.8010656543896522)",0.21,0.82,0.3
40,Field8 - white_grape,000028,"(51.047266371418246, 0.8026339907205009)",0.62,0.6,0.42
41,Field8 - white_grape,000029,"(51.0471301613484, 0.8024748655803903)",0.98,0.1,0.73
42,Field8 - white_grape,00002A,"(51.046993951278544, 0.8023157404402796)",0.67,0.59,0.32
43,Field8 - white_grape,00002B,"(51.04685774120869, 0.8021566153001689)",0.02,0.21,0.42
44,Field8 - white_grape,00002C,"(51.046721531138836, 0.8019974901600583)",0.19,0.46,0.12
45,Field8 - white_grape,00002D,"(51.04658532106898, 0.8018383650199477)",0.61,0.39,0.96
46,Field8 - white_grape,00002E,"(51.04644911099913, 0.8016792398798369)",0.82,0.47,0.54
47,Field8 - white_grape,00002F,"(51.04631290092927, 0.8015201147397263)",0.61,0.91,0.83
48,Field8 - white_grape,000030,"(51.046176690859426, 0.8013609895996157)",0.29,0.95,0.0
49,Field8 - white_grape,000031,"(51.04737966641785, 0.803088451070575)",0.29,0.06,0.41
50,Field8 - white_grape,000032,"(51.04724345634799, 0.8029293259304644)",0.7,0.5,0.53
51,Field8 - white_grape,000033,"(51.04710724627814, 0.8027702007903537)",0.11,0.24,0.37
52,Field8 - white_grape,000034,"(51.04697103620829, 0.802611075650243)",0.7,0.02,0.38
53,Field8 - white_grape,000035,"(51.046834826138436, 0.8024519505101324)",0.58,0.27,0.06
54,Field8 - white_grape,000036,"(51.04669861606858, 0.8022928253700217)",0.7,0.96,0.46
55,Field8 - white_grape,000037,"(51.04656240599873, 0.802133700229911)",0.83,0.39,0.21
56,Field8 - white_grape,000038,"(51.04642619592887, 0.8019745750898004)",0.62,0.85,0.64
57,Field8 - white_grape,000039,"(51.04628998585902, 0.8018154499496897)",0.83,0.72,0.16
58,Field8 - white_grape,00003A,"(51.046153775789165, 0.801656324809579)",0.04,0.83,0.77
59,Field8 - white_grape,00003B,"(51.04601756571932, 0.8014971996694684)",0.82,0.45,0.85
60,Field8 - white_grape,00003C,"(51.047356751347586, 0.8033837862805431)",0.39,0.23,0.79
61,Field8 - white_grape,00003D,"(51.04722054127773, 0.8032246611404324)",0.34,0.43,0.11
62,Field8 - white_grape,00003E,"(51.04708433120788, 0.8030655360003218)",0.86,0.77,0.95
63,Field8 - white_grape,00003F,"(51.04694812113802, 0.8029064108602111)",0.87,0.22,0.77
64,Field8 - white_grape,000040,"(51.046811911068176, 0.8027472857201005)",0.09,0.5,0.38
65,Field8 - white_grape,000041,"(51.04667570099832, 0.8025881605799898)",0.41,0.25,0.06
66,Field8 - white_grape,000042,"(51.04653949092847, 0.8024290354398791)",0.96,0.97,0.06
67,Field8 - white_grape,000043,"(51.04640328085861, 0.8022699102997685)",0.11,0.8,0.88
68,Field8 - white_grape,000044,"(51.04626707078876, 0.8021107851596578)",0.8,0.49,0.86
69,Field8 - white_grape,000045,"(51.046130860718904, 0.8019516600195471)",0.86,0.97,0.27
70,Field8 - white_grape,000046,"(51.04599465064905, 0.8017925348794365)",0.36,0.42,0.98
71,Field8 - white_grape,000047,"(51.047470046347186, 0.8038382466306172)",0.38,0.76,0.51
72,Field8 - white_grape,000048,"(51.04733383627733, 0.8036791214905066)",0.05,0.97,0.28
73,Field8 - white_grape,000049,"(51.04719762620748, 0.8035199963503958)",0.99,0.66,1.0
74,Field8 - white_grape,00004A,"(51.04706141613762, 0.8033608712102852)",0.58,0.87,0.4
75,Field8 - white_grape,00004B,"(51.04692520606777, 0.8032017460701746)",0.96,0.61,0.27
76,Field8 - white_grape,00004C,"(51.046788995997915, 0.8030426209300638)",0.02,0.28,0.86
77,Field8 - white_grape,00004D,"(51.04665278592807, 0.8028834957899532)",0.64,0.17,0.41
78,Field8 - white_grape,00004E,"(51.04651657585821, 0.8027243706498426)",0.1,0.21,0.16
79,Field8 - white_grape,00004F,"(51.04638036578836, 0.8025652455097319)",0.09,0.88,0.71
80,Field8 - white_grape,000050,"(51.046244155718504, 0.8024061203696212)",0.7,0.37,0.96
81,Field8 - white_grape,000051,"(51.04610794564865, 0.8022469952295106)",0.19,0.55,0.86
82,Field8 - white_grape,000052,"(51.045971735578796, 0.8020878700893999)",0.8,0.82,0.34
83,Field8 - white_grape,000053,"(51.04583552550894, 0.8019287449492892)",0.13,0.35,0.93
84,Field8 - white_grape,000054,"(51.047447131276925, 0.8041335818405806)",0.01,0.53,0.36
85,Field8 - white_grape,000055,"(51.04731092120707, 0.80397445670047)",0.97,0.92,0.81
86,Field8 - white_grape,000056,"(51.04717471113722, 0.8038153315603593)",0.65,0.86,0.52
87,Field8 - white_grape,000057,"(51.04703850106736, 0.8036562064202486)",0.79,0.12,0.43
88,Field8 - white_grape,000058,"(51.04690229099751, 0.803497081280138)",0.83,0.59,0.6
89,Field8 - white_grape,000059,"(51.046766080927654, 0.8033379561400273)",0.5,0.21,0.2
90,Field8 - white_grape,00005A,"(51.0466298708578, 0.8031788309999166)",0.03,0.92,0.02
91,Field8 - white_grape,00005B,"(51.04649366078795, 0.803019705859806)",0.26,0.2,0.7
92,Field8 - white_grape,00005C,"(51.0463574507181, 0.8028605807196953)",0.41,0.4,0.22
93,Field8 - white_grape,00005D,"(51.046221240648244, 0.8027014555795846)",0.64,0.42,0.57
94,Field8 - white_grape,00005E,"(51.04608503057839, 0.802542330439474)",0.97,0.25,0.56
95,Field8 - white_grape,00005F,"(51.045948820508535, 0.8023832052993634)",0.52,0.52,0.44
96,Field8 - white_grape,000060,"(51.04581261043868, 0.8022240801592526)",0.69,0.25,0.88
97,Field8 - white_grape,000061,"(51.04742421620667, 0.8044289170505441)",0.75,0.61,0.74
98,Field8 - white_grape,000062,"(51.04728800613682, 0.8042697919104334)",0.89,0.49,0.62
99,Field8 - white_grape,000063,"(51.04715179606696, 0.8041106667703227)",0.67,0.46,0.89
100,Field8 - white_grape,000064,"(51.04701558599711, 0.8039515416302121)",0.8,0.74,0.26
101,Field8 - white_grape,000065,"(51.046879375927254, 0.8037924164901014)",0.53,0.99,0.93
102,Field8 - white_grape,000066,"(51.0467431658574, 0.8036332913499907)",0.21,0.83,0.52
103,Field8 - white_grape,000067,"(51.046606955787546, 0.8034741662098801)",0.06,0.01,0.65
104,Field8 - white_grape,000068,"(51.04647074571769, 0.8033150410697694)",0.1,0.77,0.38
105,Field8 - white_grape,000069,"(51.046334535647844, 0.8031559159296587)",0.13,0.89,0.83
106,Field8 - white_grape,00006A,"(51.04619832557799, 0.8029967907895481)",0.02,0.79,0.66
107,Field8 - white_grape,00006B,"(51.046062115508136, 0.8028376656494374)",0.31,0.8,0.75
108,Field8 - white_grape,00006C,"(51.04592590543828, 0.8026785405093267)",0.62,0.14,0.44
109,Field8 - white_grape,00006D,"(51.04578969536843, 0.8025194153692161)",0.41,0.21,0.05
110,Field8 - white_grape,00006E,"(51.04565348529857, 0.8023602902291054)",0.7,0.66,0.79
111,Field8 - white_grape,00006F,"(51.04726509106656, 0.8045651271203969)",0.39,0.47,0.72
112,Field8 - white_grape,000070,"(51.04712888099671, 0.8044060019802861)",0.52,0.12,0.39
113,Field8 - white_grape,000071,"(51.046992670926855, 0.8042468768401755)",0.79,0.36,0.04
114,Field8 - white_grape,000072,"(51.046856460857, 0.8040877517000649)",0.64,0.88,0.39
115,Field8 - white_grape,000073,"(51.046720250787146, 0.8039286265599541)",0.08,0.58,0.72
116,Field8 - white_grape,000074,"(51.04658404071729, 0.8037695014198435)",0.2,0.35,0.67
117,Field8 - white_grape,000075,"(51.04644783064744, 0.8036103762797329)",0.48,0.08,0.15
118,Field8 - white_grape,000076,"(51.04631162057758, 0.8034512511396221)",0.98,0.35,0.44
119,Field8 - white_grape,000077,"(51.046175410507736, 0.8032921259995115)",0.0,0.9,0.07
120,Field8 - white_grape,000078,"(51.04603920043788, 0.8031330008594009)",0.62,0.6,0.06
121,Field8 - white_grape,000079,"(51.04590299036803, 0.8029738757192901)",0.58,0.57,0.32
122,Field8 - white_grape,00007A,"(51.04576678029817, 0.8028147505791795)",0.61,0.65,0.11
123,Field8 - white_grape,00007B,"(51.04563057022832, 0.8026556254390689)",0.8,0.52,0.36
124,Field8 - white_grape,00007C,"(51.045494360158465, 0.8024965002989581)",0.39,0.85,0.53
125,Field8 - white_grape,00007D,"(51.04710596592645, 0.8047013371902496)",0.25,0.25,0.09
126,Field8 - white_grape,00007E,"(51.046969755856594, 0.8045422120501389)",0.99,0.86,0.29
127,Field8 - white_grape,00007F,"(51.04683354578674, 0.8043830869100282)",0.15,0.22,0.03
128,Field8 - white_grape,000080,"(51.046697335716885, 0.8042239617699176)",0.43,0.89,0.08
129,Field8 - white_grape,000081,"(51.04656112564703, 0.8040648366298069)",0.38,0.51,0.97
130,Field8 - white_grape,000082,"(51.04642491557718, 0.8039057114896963)",0.93,0.44,0.33
131,Field8 - white_grape,000083,"(51.04628870550732, 0.8037465863495856)",0.84,0.14,0.31
132,Field8 - white_grape,000084,"(51.04615249543747, 0.8035874612094749)",0.13,0.77,0.51
133,Field8 - white_grape,000085,"(51.04601628536762, 0.8034283360693643)",0.03,0.04,0.64
134,Field8 - white_grape,000086,"(51.04588007529777, 0.8032692109292536)",0.26,0.3,0.53
135,Field8 - white_grape,000087,"(51.04574386522791, 0.8031100857891429)",0.26,0.36,0.5
136,Field8 - white_grape,000088,"(51.04560765515806, 0.8029509606490323)",0.2,0.3,0.36
137,Field8 - white_grape,000089,"(51.045471445088204, 0.8027918355089216)",0.03,0.64,0.67
138,Field8 - white_grape,00008A,"(51.04533523501835, 0.8026327103688109)",0.94,0.1,0.11
139,Field8 - white_grape,00008B,"(51.04694684078634, 0.8048375472601024)",0.0,0.0,0.32
140,Field8 - white_grape,00008C,"(51.046810630716486, 0.8046784221199916)",0.53,0.08,0.9
141,Field8 - white_grape,00008D,"(51.04667442064663, 0.804519296979881)",0.02,0.11,0.02
142,Field8 - white_grape,00008E,"(51.04653821057678, 0.8043601718397704)",0.55,0.56,0.4
143,Field8 - white_grape,00008F,"(51.04640200050692, 0.8042010466996596)",0.81,0.74,0.06
144,Field8 - white_grape,000090,"(51.04626579043707, 0.804041921559549)",0.57,0.39,0.16
145,Field8 - white_grape,000091,"(51.046129580367214, 0.8038827964194384)",0.22,0.17,0.2
146,Field8 - white_grape,000092,"(51.04599337029736, 0.8037236712793276)",0.02,0.83,0.84
147,Field8 - white_grape,000093,"(51.04585716022751, 0.803564546139217)",0.48,0.72,0.91
148,Field8 - white_grape,000094,"(51.04572095015766, 0.8034054209991064)",0.93,0.26,0.63
149,Field8 - white_grape,000095,"(51.045584740087804, 0.8032462958589957)",0.55,0.56,0.72
150,Field8 - white_grape,000096,"(51.04544853001795, 0.803087170718885)",0.9,0.62,0.17
151,Field8 - white_grape,000097,"(51.045312319948096, 0.8029280455787744)",0.47,0.46,0.33
152,Field8 - white_grape,000098,"(51.04517610987824, 0.8027689204386637)",0.86,0.68,0.53
153,Field8 - white_grape,000099,"(51.04678771564623, 0.8049737573299551)",0.02,0.86,0.73
154,Field8 - white_grape,00009A,"(51.04665150557638, 0.8048146321898444)",0.85,0.4,0.23
155,Field8 - white_grape,00009B,"(51.046515295506524, 0.8046555070497338)",0.65,0.79,0.37
156,Field8 - white_grape,00009C,"(51.04637908543667, 0.8044963819096231)",0.31,0.75,0.39
157,Field8 - white_grape,00009D,"(51.046242875366815, 0.8043372567695124)",0.75,0.09,0.64
158,Field8 - white_grape,00009E,"(51.04610666529696, 0.8041781316294018)",0.93,0.04,0.82
159,Field8 - white_grape,00009F,"(51.045970455227106, 0.8040190064892911)",0.33,0.08,0.38
160,Field8 - white_grape,0000A0,"(51.04583424515725, 0.8038598813491804)",0.2,0.84,0.09
161,Field8 - white_grape,0000A1,"(51.045698035087405, 0.8037007562090698)",0.32,0.49,0.47
162,Field8 - white_grape,0000A2,"(51.04556182501755, 0.8035416310689592)",0.05,0.66,0.63
163,Field8 - white_grape,0000A3,"(51.045425614947696, 0.8033825059288484)",0.5,0.4,0.78
164,Field8 - white_grape,0000A4,"(51.04528940487784, 0.8032233807887378)",0.66,0.71,0.43
